municipio.x,codigo_ibge,regiao_administrativa,regiao_de_governo,regiao_metropolitana,aglomeracoes_urbanas,rm_au,municipio,ano,populacao,populacao_masculina,populacao_feminina,razao_de_sexos,populacao_urbana,populacao_rural,grau_urbanizacao_porcentagem
PILAR DO SUL,3537909,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Pilar do Sul,2016,27518,13916,13602,102.31,22423,5095,81.48
PILAR DO SUL,3537909,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Pilar do Sul,2017,27692,13995,13697,102.18,22690,5002,81.94
PILAR DO SUL,3537909,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Pilar do Sul,2018,27867,14074,13793,102.04,22957,4910,82.38
PINDAMONHANGABA,3538006,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Pindamonhangaba,2014,154082,75721,78361,96.63,149206,4876,96.84
PINDAMONHANGABA,3538006,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Pindamonhangaba,2015,155957,76627,79330,96.59,151159,4798,96.92
PINDAMONHANGABA,3538006,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Pindamonhangaba,2016,157459,77346,80113,96.55,152743,4716,97
PINDAMONHANGABA,3538006,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Pindamonhangaba,2017,158974,78071,80903,96.5,154332,4642,97.08
PINDAMONHANGABA,3538006,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Pindamonhangaba,2018,160506,78804,81702,96.45,155930,4576,97.15
PINHALZINHO,3538204,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Pinhalzinho,2014,13784,6902,6882,100.29,6850,6934,49.7
PINHALZINHO,3538204,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Pinhalzinho,2015,13964,6983,6981,100.03,6955,7009,49.81
PINHALZINHO,3538204,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Pinhalzinho,2016,14119,7053,7066,99.82,7047,7072,49.91
PINHALZINHO,3538204,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Pinhalzinho,2017,14275,7124,7151,99.62,7141,7134,50.02
PINHALZINHO,3538204,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Pinhalzinho,2018,14433,7195,7238,99.41,7236,7197,50.14
PIQUETE,3538501,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Piquete,2014,13884,6714,7170,93.64,13013,871,93.73
PIQUETE,3538501,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Piquete,2015,13826,6687,7139,93.67,12961,865,93.74
PIQUETE,3538501,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Piquete,2016,13790,6670,7120,93.68,12929,861,93.76
PIQUETE,3538501,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Piquete,2017,13754,6653,7101,93.69,12898,856,93.78
PIQUETE,3538501,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Piquete,2018,13718,6636,7082,93.7,12866,852,93.79
PIRACAIA,3538600,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Piracaia,2014,25573,12697,12876,98.61,25573,-,100
PIRACAIA,3538600,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Piracaia,2015,25693,12745,12948,98.43,25693,-,100
PIRACAIA,3538600,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Piracaia,2016,25811,12795,13016,98.3,25811,-,100
PIRACAIA,3538600,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Piracaia,2017,25929,12845,13084,98.17,25929,-,100
PIRACAIA,3538600,Região Administrativa de Campinas,Região de Governo de Bragança Paulista,-,-,NA,Piracaia,2018,26048,12895,13153,98.04,26048,-,100
PIRACICABA,3538709,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Piracicaba,2014,375358,183526,191832,95.67,368016,7342,98.04
PIRACICABA,3538709,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Piracicaba,2015,378185,184881,193304,95.64,370911,7274,98.08
PIRACICABA,3538709,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Piracicaba,2016,380494,185983,194511,95.62,373282,7212,98.1
PIRACICABA,3538709,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Piracicaba,2017,382817,187091,195726,95.59,375654,7163,98.13
PIRACICABA,3538709,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Piracicaba,2018,385155,188206,196949,95.56,378029,7126,98.15
PIRAPORA DO BOM JESUS,3539103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Pirapora do Bom Jesus,2014,16918,8374,8544,98.01,16918,-,100
PIRAPORA DO BOM JESUS,3539103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Pirapora do Bom Jesus,2015,17236,8523,8713,97.82,17236,-,100
PIRAPORA DO BOM JESUS,3539103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Pirapora do Bom Jesus,2016,17548,8671,8877,97.68,17548,-,100
PIRAPORA DO BOM JESUS,3539103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Pirapora do Bom Jesus,2017,17865,8821,9044,97.53,17865,-,100
PIRAPORA DO BOM JESUS,3539103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Pirapora do Bom Jesus,2018,18188,8974,9214,97.4,18188,-,100
POÁ,3539806,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Poá,2014,110001,53310,56691,94.04,108263,1738,98.42
POÁ,3539806,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Poá,2015,111045,53837,57208,94.11,109290,1755,98.42
POÁ,3539806,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Poá,2016,111929,54281,57648,94.16,110161,1768,98.42
POÁ,3539806,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Poá,2017,112820,54729,58091,94.21,111037,1783,98.42
POÁ,3539806,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Poá,2018,113719,55181,58538,94.27,111922,1797,98.42
PORTO FELIZ,3540606,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Porto Feliz,2014,50041,25058,24983,100.3,42701,7340,85.33
PORTO FELIZ,3540606,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Porto Feliz,2015,50339,25194,25145,100.19,43109,7230,85.64
PORTO FELIZ,3540606,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Porto Feliz,2016,50607,25317,25290,100.11,43490,7117,85.94
PORTO FELIZ,3540606,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Porto Feliz,2017,50877,25441,25436,100.02,43871,7006,86.23
PORTO FELIZ,3540606,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Porto Feliz,2018,51149,25566,25583,99.93,44253,6896,86.52
POTIM,3540754,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Potim,2014,19899,11190,8709,128.49,15090,4809,75.83
POTIM,3540754,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Potim,2015,20042,11256,8786,128.11,15198,4844,75.83
POTIM,3540754,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Potim,2016,20171,11314,8857,127.74,15296,4875,75.83
POTIM,3540754,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Potim,2017,20303,11374,8929,127.38,15396,4907,75.83
POTIM,3540754,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Potim,2018,20434,11433,9001,127.02,15495,4939,75.83
PRAIA GRANDE,3541000,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Praia Grande,2014,284757,136739,148018,92.38,284757,-,100
PRAIA GRANDE,3541000,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Praia Grande,2015,290918,139668,151250,92.34,290918,-,100
PRAIA GRANDE,3541000,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Praia Grande,2016,295928,142069,153859,92.34,295928,-,100
PRAIA GRANDE,3541000,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Praia Grande,2017,301024,144511,156513,92.33,301024,-,100
PRAIA GRANDE,3541000,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Praia Grande,2018,306207,146994,159213,92.33,306207,-,100
QUELUZ,3541901,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Queluz,2014,11894,6050,5844,103.52,9755,2139,82.02
QUELUZ,3541901,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Queluz,2015,12051,6129,5922,103.5,9884,2167,82.02
QUELUZ,3541901,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Queluz,2016,12168,6187,5981,103.44,9980,2188,82.02
QUELUZ,3541901,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Queluz,2017,12285,6245,6040,103.39,10075,2210,82.01
QUELUZ,3541901,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Queluz,2018,12404,6304,6100,103.34,10173,2231,82.01
RAFARD,3542107,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rafard,2014,8738,4317,4421,97.65,7775,963,88.98
RAFARD,3542107,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rafard,2015,8770,4332,4438,97.61,7821,949,89.18
RAFARD,3542107,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rafard,2016,8810,4351,4459,97.58,7874,936,89.38
RAFARD,3542107,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rafard,2017,8852,4371,4481,97.55,7929,923,89.57
RAFARD,3542107,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rafard,2018,8893,4391,4502,97.53,7982,911,89.76
REDENÇÃO DA SERRA,3542305,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Redenção da Serra,2014,3852,1997,1855,107.65,2450,1402,63.6
REDENÇÃO DA SERRA,3542305,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Redenção da Serra,2015,3847,1992,1855,107.39,2506,1341,65.14
REDENÇÃO DA SERRA,3542305,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Redenção da Serra,2016,3845,1989,1856,107.17,2563,1282,66.66
REDENÇÃO DA SERRA,3542305,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Redenção da Serra,2017,3843,1986,1857,106.95,2618,1225,68.12
REDENÇÃO DA SERRA,3542305,Região Administrativa de São José dos Campos,Região de Governo de Taubaté,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Redenção da Serra,2018,3841,1983,1858,106.73,2671,1170,69.54
RIBEIRÃO PIRES,3543303,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ribeirão Pires,2014,115677,56590,59087,95.77,115677,-,100
RIBEIRÃO PIRES,3543303,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ribeirão Pires,2015,116358,56921,59437,95.77,116358,-,100
RIBEIRÃO PIRES,3543303,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ribeirão Pires,2016,116875,57166,59709,95.74,116875,-,100
RIBEIRÃO PIRES,3543303,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ribeirão Pires,2017,117395,57413,59982,95.72,117395,-,100
RIBEIRÃO PIRES,3543303,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ribeirão Pires,2018,117917,57660,60257,95.69,117917,-,100
RIO CLARO,3543907,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio Claro,2014,192460,93653,98807,94.78,187994,4466,97.68
RIO CLARO,3543907,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio Claro,2015,194087,94431,99656,94.76,189633,4454,97.71
RIO CLARO,3543907,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio Claro,2016,195490,95104,100386,94.74,191051,4439,97.73
RIO CLARO,3543907,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio Claro,2017,196904,95783,101121,94.72,192479,4425,97.75
RIO CLARO,3543907,Região Administrativa de Campinas,Região de Governo de Rio Claro,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio Claro,2018,198330,96468,101862,94.7,193917,4413,97.77
RIO DAS PEDRAS,3544004,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio das Pedras,2014,31593,15948,15645,101.94,30766,827,97.38
RIO DAS PEDRAS,3544004,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio das Pedras,2015,32154,16225,15929,101.86,31345,809,97.48
RIO DAS PEDRAS,3544004,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio das Pedras,2016,32594,16441,16153,101.78,31804,790,97.58
RIO DAS PEDRAS,3544004,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio das Pedras,2017,33041,16661,16380,101.72,32267,774,97.66
RIO DAS PEDRAS,3544004,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Rio das Pedras,2018,33493,16883,16610,101.64,32732,761,97.73
RIO GRANDE DA SERRA,3544103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Rio Grande da Serra,2014,46326,22923,23403,97.95,46326,-,100
RIO GRANDE DA SERRA,3544103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Rio Grande da Serra,2015,46949,23219,23730,97.85,46949,-,100
RIO GRANDE DA SERRA,3544103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Rio Grande da Serra,2016,47508,23485,24023,97.76,47508,-,100
RIO GRANDE DA SERRA,3544103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Rio Grande da Serra,2017,48076,23755,24321,97.67,48076,-,100
RIO GRANDE DA SERRA,3544103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Rio Grande da Serra,2018,48648,24027,24621,97.59,48648,-,100
ROSEIRA,3544301,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Roseira,2014,10029,5055,4974,101.63,9571,458,95.43
ROSEIRA,3544301,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Roseira,2015,10142,5111,5031,101.59,9689,453,95.53
ROSEIRA,3544301,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Roseira,2016,10240,5158,5082,101.5,9793,447,95.63
ROSEIRA,3544301,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Roseira,2017,10339,5206,5133,101.42,9898,441,95.73
ROSEIRA,3544301,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Roseira,2018,10439,5254,5185,101.33,10003,436,95.82
SALESÓPOLIS,3545001,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Salesópolis,2014,16104,8096,8008,101.1,10428,5676,64.75
SALESÓPOLIS,3545001,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Salesópolis,2015,16226,8146,8080,100.82,10550,5676,65.02
SALESÓPOLIS,3545001,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Salesópolis,2016,16346,8198,8148,100.61,10672,5674,65.29
SALESÓPOLIS,3545001,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Salesópolis,2017,16468,8251,8217,100.41,10796,5672,65.56
SALESÓPOLIS,3545001,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Salesópolis,2018,16590,8304,8286,100.22,10920,5670,65.82
SALTINHO,3545159,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Saltinho,2014,7420,3688,3732,98.82,6206,1214,83.64
SALTINHO,3545159,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Saltinho,2015,7517,3733,3784,98.65,6290,1227,83.68
SALTINHO,3545159,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Saltinho,2016,7584,3763,3821,98.48,6350,1234,83.73
SALTINHO,3545159,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Saltinho,2017,7652,3793,3859,98.29,6410,1242,83.77
SALTINHO,3545159,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Saltinho,2018,7721,3824,3897,98.13,6471,1250,83.81
SALTO,3545209,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Salto,2014,109496,54051,55445,97.49,108726,770,99.3
SALTO,3545209,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Salto,2015,110542,54554,55988,97.44,109765,777,99.3
SALTO,3545209,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Salto,2016,111492,55013,56479,97.4,110708,784,99.3
SALTO,3545209,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Salto,2017,112449,55476,56973,97.37,111658,791,99.3
SALTO,3545209,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Salto,2018,113416,55943,57473,97.34,112618,798,99.3
